train_no,station_order,station_id,station_name,arrival_time,departure_time,train_type
Z174,1,1011,徐州,NULL,07:10,直达特快
Z174,2,1004,南京,09:59,10:06,直达特快
Z174,3,1009,常州,11:10,11:14,直达特快
Z174,4,1015,苏州,12:01,12:05,直达特快
Z174,5,1001,上海,12:56,NULL,直达特快
G7014,1,1001,上海,NULL,13:00,高速动车
G7014,2,1015,苏州,13:25,13:27,高速动车
G7014,3,1009,常州,13:58,14:00,高速动车
G7014,4,1004,南京,14:40,NULL,高速动车
C3858,1,1004,南京,NULL,09:15,城际动车
C3858,2,1007,南通西,11:33,11:35,城际动车
C3858,3,1001,上海,13:07,NULL,城际动车
G7248,1,1001,上海,NULL,13:14,高速动车
G7248,2,1015,苏州,13:50,13:52,高速动车
G7248,3,1005,南京南,15:18,15:23,高速动车
G7248,4,1031,合肥南,16:11,NULL,高速动车
G7078,1,1032,安庆,NULL,09:10,高速动车
G7078,2,1040,铜陵,09:51,09:53,高速动车
G7078,3,1037,芜湖,10:24,10:26,高速动车
G7078,4,1005,南京南,11:04,11:09,高速动车
G7078,5,1009,常州,11:55,11:57,高速动车
G7078,6,1015,苏州,12:31,12:33,高速动车
G7078,7,1001,上海,13:21,NULL,高速动车
K172,1,1001,上海,NULL,13:22,快速
K172,2,1015,苏州,14:38,14:43,快速
K172,3,1009,常州,15:43,15:48,快速
K172,4,1004,南京,17:30,17:38,快速
K172,5,1038,蚌埠,20:34,20:39,快速
K172,6,1011,徐州,22:55,NULL,快速
K782,1,1001,上海,NULL,13:28,快速
K782,2,1015,苏州,14:30,14:35,快速
K782,3,1009,常州,15:35,15:39,快速
K782,4,1004,南京,17:23,17:43,快速
K782,5,1037,芜湖,20:11,20:17,快速
K782,6,1040,铜陵,21:48,NULL,快速
T118,1,1011,徐州,NULL,06:40,特快
T118,2,1038,蚌埠,08:23,08:32,特快
T118,3,1004,南京,10:14,10:25,特快
T118,4,1015,苏州,12:30,12:34,特快
T118,5,1001,上海,13:30,NULL,特快
C3868,1,1001,上海,NULL,13:34,城际动车
C3868,2,1007,南通西,15:04,15:06,城际动车
C3868,3,1004,南京,17:34,NULL,城际动车
G7011,1,1004,南京,NULL,12:00,高速动车
G7011,2,1009,常州,12:39,12:41,高速动车
G7011,3,1015,苏州,13:12,13:14,高速动车
G7011,4,1001,上海,13:40,NULL,高速动车
G7092,1,1001,上海,NULL,13:41,高速动车
G7092,2,1015,苏州,14:20,14:22,高速动车
G7092,3,1009,常州,14:53,14:55,高速动车
G7092,4,1005,南京南,15:51,15:54,高速动车
G7092,5,1037,芜湖,16:31,16:33,高速动车
G7092,6,1040,铜陵,17:11,17:13,高速动车
G7092,7,1032,安庆,17:54,NULL,高速动车
K1102,1,1001,上海,NULL,13:44,快速
K1102,2,1015,苏州,14:47,14:50,快速
K1102,3,1009,常州,15:50,15:55,快速
K1102,4,1004,南京,17:56,18:06,快速
K1102,5,1038,蚌埠,20:28,20:32,快速
K1102,6,1011,徐州,22:35,NULL,快速
G8273,1,1012,徐州东,NULL,09:35,高速动车
G8273,2,1009,常州,12:22,12:27,高速动车
G8273,3,1015,苏州,13:07,13:09,高速动车
G8273,4,1001,上海,13:48,NULL,高速动车
K559,1,1011,徐州,NULL,04:48,快速
K559,2,1038,蚌埠,06:31,06:47,快速
K559,3,1004,南京,09:38,09:45,快速
K559,4,1009,常州,11:34,11:43,快速
K559,5,1015,苏州,12:42,12:46,快速
K559,6,1001,上海,13:48,NULL,快速
G7016,1,1001,上海,NULL,14:00,高速动车
G7016,2,1015,苏州,14:25,14:27,高速动车
G7016,3,1009,常州,14:58,15:00,高速动车
G7016,4,1004,南京,15:41,NULL,高速动车
K738,1,1001,上海,NULL,14:04,快速
K738,2,1015,苏州,15:11,15:14,快速
K738,3,1009,常州,16:13,16:16,快速
K738,4,1004,南京,18:05,18:19,快速
K738,5,1038,蚌埠,21:05,21:10,快速
K738,6,1011,徐州,23:01,NULL,快速
G7051,1,1004,南京,NULL,12:08,高速动车
G7051,2,1009,常州,12:54,12:56,高速动车
G7051,3,1015,苏州,13:33,13:35,高速动车
G7051,4,1001,上海,14:12,NULL,高速动车
T132,1,1001,上海,NULL,14:13,特快
T132,2,1015,苏州,15:02,15:06,特快
T132,3,1009,常州,16:00,16:04,特快
T132,4,1004,南京,17:37,17:45,特快
T132,5,1038,蚌埠,19:27,19:31,特快
T132,6,1011,徐州,21:20,NULL,特快
G7276,1,1001,上海,NULL,14:19,高速动车
G7276,2,1015,苏州,14:44,14:46,高速动车
G7276,3,1009,常州,15:17,15:19,高速动车
G7276,4,1005,南京南,16:13,16:15,高速动车
G7276,5,1030,合肥,17:08,17:13,高速动车
G7276,6,1036,淮南南,17:40,17:45,高速动车
G7276,7,1043,阜阳西,18:40,NULL,高速动车
G8267,1,1009,常州,NULL,13:01,高速动车
G8267,2,1015,苏州,13:50,13:52,高速动车
G8267,3,1001,上海,14:29,NULL,高速动车
G7050,1,1001,上海,NULL,14:30,高速动车
G7050,2,1015,苏州,15:07,15:09,高速动车
G7050,3,1004,南京,16:29,NULL,高速动车
G7013,1,1004,南京,NULL,13:00,高速动车
G7013,2,1009,常州,13:39,13:41,高速动车
G7013,3,1015,苏州,14:12,14:14,高速动车
G7013,4,1001,上海,14:39,NULL,高速动车
K1158,1,1030,合肥,NULL,05:46,快速
K1158,2,1037,芜湖,07:21,07:41,快速
K1158,3,1004,南京,09:36,10:12,快速
K1158,4,1009,常州,11:55,11:59,快速
K1158,5,1015,苏州,12:58,13:02,快速
K1158,6,1001,上海,14:40,NULL,快速
G7100,1,1001,上海,NULL,14:45,高速动车
G7100,2,1015,苏州,15:19,15:21,高速动车
G7100,3,1009,常州,16:03,16:05,高速动车
G7100,4,1004,南京,16:57,NULL,高速动车
K374,1,1011,徐州,NULL,05:12,快速
K374,2,1038,蚌埠,07:53,08:00,快速
K374,3,1004,南京,10:29,10:37,快速
K374,4,1009,常州,12:05,12:09,快速
K374,5,1015,苏州,13:08,13:12,快速
K374,6,1001,上海,14:46,NULL,快速
K560,1,1001,上海,NULL,14:48,快速
K560,2,1015,苏州,15:56,15:59,快速
K560,3,1009,常州,16:58,17:02,快速
K560,4,1004,南京,19:02,19:10,快速
K560,5,1038,蚌埠,21:21,21:26,快速
K560,6,1011,徐州,23:28,NULL,快速
Z218,1,1011,徐州,NULL,08:40,直达特快
Z218,2,1038,蚌埠,10:05,10:11,直达特快
Z218,3,1004,南京,12:03,12:11,直达特快
Z218,4,1015,苏州,13:57,14:01,直达特快
Z218,5,1001,上海,14:54,NULL,直达特快
Z268,1,1001,上海,NULL,14:54,直达特快
Z268,2,1015,苏州,15:44,15:48,直达特快
Z268,3,1009,常州,16:34,16:37,直达特快
Z268,4,1004,南京,17:46,17:53,直达特快
Z268,5,1038,蚌埠,19:33,19:38,直达特快
Z268,6,1011,徐州,21:08,NULL,直达特快
G441,1,1012,徐州东,NULL,11:37,高速动车
G441,2,1039,蚌埠南,12:14,12:19,高速动车
G441,3,1005,南京南,13:00,13:06,高速动车
G441,4,1010,常州北,13:38,13:57,高速动车
G441,5,1016,苏州北,14:19,14:29,高速动车
G441,6,1001,上海,14:57,NULL,高速动车
G7018,1,1001,上海,NULL,15:00,高速动车
G7018,2,1015,苏州,15:25,15:27,高速动车
G7018,3,1009,常州,15:58,16:00,高速动车
G7018,4,1004,南京,16:45,NULL,高速动车
G7229,1,1005,南京南,NULL,12:59,高速动车
G7229,2,1009,常州,13:51,13:53,高速动车
G7229,3,1015,苏州,14:24,14:26,高速动车
G7229,4,1001,上海,15:02,NULL,高速动车
G7800,1,1001,上海,NULL,15:05,高速动车
G7800,2,1015,苏州,15:40,NULL,高速动车
G8270,1,1001,上海,NULL,15:10,高速动车
G8270,2,1015,苏州,15:45,15:47,高速动车
G8270,3,1009,常州,16:18,NULL,高速动车
G7053,1,1004,南京,NULL,13:08,高速动车
G7053,2,1009,常州,14:01,14:03,高速动车
G7053,3,1015,苏州,14:35,14:37,高速动车
G7053,4,1001,上海,15:15,NULL,高速动车
G7082,1,1032,安庆,NULL,11:00,高速动车
G7082,2,1040,铜陵,11:41,11:43,高速动车
G7082,3,1037,芜湖,12:20,12:22,高速动车
G7082,4,1005,南京南,13:06,13:14,高速动车
G7082,5,1009,常州,14:06,14:08,高速动车
G7082,6,1015,苏州,14:45,14:47,高速动车
G7082,7,1001,上海,15:20,NULL,高速动车
G442,1,1001,上海,NULL,15:22,高速动车
G442,2,1016,苏州北,15:50,15:52,高速动车
G442,3,1010,常州北,16:14,16:16,高速动车
G442,4,1005,南京南,16:48,16:51,高速动车
G442,5,1039,蚌埠南,17:32,17:34,高速动车
G442,6,1012,徐州东,18:18,NULL,高速动车
D5591,1,1043,阜阳西,NULL,09:40,动车组
D5591,2,1036,淮南南,10:18,10:20,动车组
D5591,3,1030,合肥,10:49,10:53,动车组
D5591,4,1007,南通西,14:00,14:02,动车组
D5591,5,1001,上海,15:28,NULL,动车组
G7218,1,1001,上海,NULL,15:29,高速动车
G7218,2,1015,苏州,15:55,15:57,高速动车
G7218,3,1005,南京南,17:13,17:15,高速动车
G7218,4,1037,芜湖,17:52,NULL,高速动车
T116,1,1001,上海,NULL,15:33,特快
T116,2,1015,苏州,16:31,16:35,特快
T116,3,1009,常州,17:26,17:30,特快
T116,4,1004,南京,18:47,18:55,特快
T116,5,1038,蚌埠,20:42,20:47,特快
T116,6,1011,徐州,22:18,NULL,特快
G7052,1,1001,上海,NULL,15:39,高速动车
G7052,2,1015,苏州,16:10,16:12,高速动车
G7052,3,1009,常州,16:43,16:45,高速动车
G7052,4,1004,南京,17:44,NULL,高速动车
G7015,1,1004,南京,NULL,14:00,高速动车
G7015,2,1009,常州,14:39,14:41,高速动车
G7015,3,1015,苏州,15:12,15:14,高速动车
G7015,4,1001,上海,15:40,NULL,高速动车
G7252,1,1001,上海,NULL,15:44,高速动车
G7252,2,1005,南京南,16:57,17:00,高速动车
G7252,3,1031,合肥南,17:48,NULL,高速动车
C3802,1,1001,上海,NULL,15:46,城际动车
C3802,2,1006,南通,17:26,NULL,城际动车
G8275,1,1009,常州,NULL,14:46,高速动车
G8275,2,1015,苏州,15:17,15:19,高速动车
G8275,3,1001,上海,15:51,NULL,高速动车
Z252,1,1001,上海,NULL,15:52,直达特快
Z252,2,1015,苏州,16:37,16:43,直达特快
Z252,3,1009,常州,17:32,17:36,直达特快
Z252,4,1004,南京,18:53,19:03,直达特快
Z252,5,1038,蚌埠,20:48,20:54,直达特快
Z252,6,1011,徐州,22:24,NULL,直达特快
K190,1,1011,徐州,NULL,08:11,快速
K190,2,1038,蚌埠,09:53,09:58,快速
K190,3,1004,南京,12:10,12:18,快速
K190,4,1015,苏州,14:50,14:53,快速
K190,5,1001,上海,15:58,NULL,快速
G7020,1,1001,上海,NULL,16:00,高速动车
G7020,2,1015,苏州,16:25,16:27,高速动车
G7020,3,1009,常州,16:58,17:00,高速动车
G7020,4,1004,南京,17:39,NULL,高速动车
K372,1,1001,上海,NULL,16:03,快速
K372,2,1015,苏州,17:16,17:20,快速
K372,3,1009,常州,18:12,18:16,快速
K372,4,1004,南京,19:42,19:49,快速
K372,5,1038,蚌埠,21:54,22:00,快速
K372,6,1011,徐州,23:43,NULL,快速
G7234,1,1031,合肥南,NULL,13:08,高速动车
G7234,2,1005,南京南,13:56,13:58,高速动车
G7234,3,1009,常州,14:50,14:52,高速动车
G7234,4,1015,苏州,15:27,15:29,高速动车
G7234,5,1001,上海,16:09,NULL,高速动车
C3806,1,1001,上海,NULL,16:10,城际动车
C3806,2,1006,南通,17:44,NULL,城际动车
Z306,1,1011,徐州,NULL,09:16,直达特快
Z306,2,1038,蚌埠,10:46,10:51,直达特快
Z306,3,1004,南京,12:39,12:51,直达特快
Z306,4,1009,常州,14:10,14:13,直达特快
Z306,5,1015,苏州,15:06,15:11,直达特快
Z306,6,1001,上海,16:10,NULL,直达特快
G8277,1,1012,徐州东,NULL,12:06,高速动车
G8277,2,1015,苏州,15:41,15:43,高速动车
G8277,3,1001,上海,16:16,NULL,高速动车
K1331,1,1011,徐州,NULL,08:17,快速
K1331,2,1038,蚌埠,09:59,10:04,快速
K1331,3,1004,南京,12:16,12:24,快速
K1331,4,1009,常州,13:56,14:00,快速
K1331,5,1015,苏州,15:00,15:03,快速
K1331,6,1001,上海,16:16,NULL,快速
Z40,1,1001,上海,NULL,16:17,直达特快
Z40,2,1015,苏州,17:09,17:13,直达特快
Z40,3,1009,常州,18:00,18:04,直达特快
Z40,4,1004,南京,19:13,19:19,直达特快
Z40,5,1038,蚌埠,20:54,21:00,直达特快
Z40,6,1011,徐州,22:48,NULL,直达特快
G8274,1,1001,上海,NULL,16:20,高速动车
G8274,2,1015,苏州,16:52,16:54,高速动车
G8274,3,1009,常州,17:31,17:33,高速动车
G8274,4,1012,徐州东,20:24,NULL,高速动车
C3895,1,1007,南通西,NULL,14:42,城际动车
C3895,2,1001,上海,16:23,NULL,城际动车
G7057,1,1004,南京,NULL,14:28,高速动车
G7057,2,1015,苏州,15:52,15:54,高速动车
G7057,3,1001,上海,16:28,NULL,高速动车
G8291,1,1017,连云港,NULL,12:04,高速动车
G8291,2,1014,盐城,13:37,13:39,高速动车
G8291,3,1007,南通西,14:49,14:51,高速动车
G8291,4,1001,上海,16:29,NULL,高速动车
K152,1,1001,上海,NULL,16:31,快速
K152,2,1015,苏州,17:34,17:39,快速
K152,3,1009,常州,18:39,18:44,快速
K152,4,1004,南京,20:33,20:42,快速
K152,5,1038,蚌埠,00:04,NULL,快速
G7799,1,1015,苏州,NULL,16:03,高速动车
G7799,2,1001,上海,16:35,NULL,高速动车
G7017,1,1004,南京,NULL,15:00,高速动车
G7017,2,1009,常州,15:39,15:41,高速动车
G7017,3,1015,苏州,16:12,16:14,高速动车
G7017,4,1001,上海,16:40,NULL,高速动车
G8278,1,1001,上海,NULL,16:41,高速动车
G8278,2,1015,苏州,17:13,17:15,高速动车
G8278,3,1009,常州,17:47,17:49,高速动车
G8278,4,1012,徐州东,20:36,NULL,高速动车
G7222,1,1001,上海,NULL,16:52,高速动车
G7222,2,1015,苏州,17:30,17:32,高速动车
G7222,3,1009,常州,18:03,18:05,高速动车
G7222,4,1005,南京南,18:52,18:55,高速动车
G7222,5,1030,合肥,19:46,NULL,高速动车
G7059,1,1004,南京,NULL,15:05,高速动车
G7059,2,1015,苏州,16:19,16:22,高速动车
G7059,3,1001,上海,16:59,NULL,高速动车
G7022,1,1001,上海,NULL,17:00,高速动车
G7022,2,1015,苏州,17:25,17:27,高速动车
G7022,3,1009,常州,17:58,18:00,高速动车
G7022,4,1004,南京,18:41,NULL,高速动车
C3810,1,1001,上海,NULL,17:04,城际动车
C3810,2,1006,南通,18:51,NULL,城际动车
C3862,1,1004,南京,NULL,13:20,城际动车
C3862,2,1007,南通西,15:46,15:48,城际动车
C3862,3,1001,上海,17:14,NULL,城际动车
G8292,1,1001,上海,NULL,17:15,高速动车
G8292,2,1014,盐城,19:31,19:33,高速动车
G8292,3,1017,连云港,21:07,NULL,高速动车
G7318,1,1045,黄山北,NULL,13:48,高速动车
G7318,2,1023,杭州东,15:43,15:49,高速动车
G7318,3,1020,嘉兴南,16:13,16:15,高速动车
G7318,4,1003,上海虹桥,16:50,16:53,高速动车
G7318,5,1001,上海,17:19,NULL,高速动车
G7266,1,1031,合肥南,NULL,14:44,高速动车
G7266,2,1005,南京南,15:32,15:36,高速动车
G7266,3,1009,常州,16:21,16:23,高速动车
G7266,4,1015,苏州,16:48,16:50,高速动车
G7266,5,1001,上海,17:21,NULL,高速动车
G8264,1,1001,上海,NULL,17:21,高速动车
G8264,2,1015,苏州,18:04,18:06,高速动车
G8264,3,1009,常州,18:37,18:39,高速动车
G8264,4,1017,连云港,21:17,NULL,高速动车
G7056,1,1001,上海,NULL,17:26,高速动车
G7056,2,1015,苏州,18:10,18:12,高速动车
G7056,3,1009,常州,18:49,18:51,高速动车
G7056,4,1004,南京,19:36,NULL,高速动车
G7067,1,1015,苏州,NULL,16:55,高速动车
G7067,2,1001,上海,17:32,NULL,高速动车
G7256,1,1001,上海,NULL,17:33,高速动车
G7256,2,1010,常州北,18:25,18:27,高速动车
G7256,3,1005,南京南,19:00,19:02,高速动车
G7256,4,1030,合肥,19:53,NULL,高速动车
K518,1,1011,徐州,NULL,09:51,快速
K518,2,1038,蚌埠,11:33,11:37,快速
K518,3,1004,南京,13:35,13:41,快速
K518,4,1009,常州,15:01,15:04,快速
K518,5,1015,苏州,16:02,16:06,快速
K518,6,1001,上海,17:33,NULL,快速
C3872,1,1001,上海,NULL,17:40,城际动车
C3872,2,1007,南通西,19:03,19:05,城际动车
C3872,3,1004,南京,21:28,NULL,城际动车
G7019,1,1004,南京,NULL,16:00,高速动车
G7019,2,1009,常州,16:39,16:41,高速动车
G7019,3,1015,苏州,17:12,17:14,高速动车
G7019,4,1001,上海,17:40,NULL,高速动车
G7292,1,1001,上海,NULL,17:43,高速动车
G7292,2,1016,苏州北,18:14,18:19,高速动车
G7292,3,1010,常州北,18:48,18:50,高速动车
G7292,4,1005,南京南,19:23,19:31,高速动车
G7292,5,1039,蚌埠南,20:12,20:14,高速动车
G7292,6,1012,徐州东,20:58,NULL,高速动车
Z99,1,1001,上海,NULL,17:45,直达特快
Z99,2,1028,金华,20:55,NULL,直达特快
G7041,1,1004,南京,NULL,15:47,高速动车
G7041,2,1015,苏州,17:06,17:08,高速动车
G7041,3,1001,上海,17:50,NULL,高速动车
G7359,1,1001,上海,NULL,17:51,高速动车
G7359,2,1003,上海虹桥,18:20,18:23,高速动车
G7359,3,1020,嘉兴南,18:51,18:53,高速动车
G7359,4,1022,杭州,19:31,NULL,高速动车
G18,1,1001,上海,NULL,17:55,高速动车
G18,2,1005,南京南,19:06,NULL,高速动车
T110,1,1001,上海,NULL,17:57,特快
T110,2,1015,苏州,18:48,18:52,特快
T110,3,1009,常州,19:44,20:13,特快
T110,4,1004,南京,22:00,22:07,特快
T110,5,1011,徐州,01:30,NULL,特快
G7024,1,1001,上海,NULL,18:00,高速动车
G7024,2,1015,苏州,18:25,18:27,高速动车
G7024,3,1009,常州,18:58,19:00,高速动车
G7024,4,1004,南京,19:45,NULL,高速动车
K2188,1,1011,徐州,NULL,09:57,快速
K2188,2,1038,蚌埠,11:39,11:43,快速
K2188,3,1004,南京,13:41,13:47,快速
K2188,4,1009,常州,15:07,15:11,快速
K2188,5,1015,苏州,16:10,16:14,快速
K2188,6,1001,上海,18:01,NULL,快速
G7284,1,1033,宣城,NULL,15:05,高速动车
G7284,2,1037,芜湖,15:31,15:33,高速动车
G7284,3,1005,南京南,16:12,16:14,高速动车
G7284,4,1009,常州,16:58,17:00,高速动车
G7284,5,1015,苏州,17:32,17:34,高速动车
G7284,6,1001,上海,18:02,NULL,高速动车
Z92,1,1001,上海,NULL,18:03,直达特快
Z92,2,1015,苏州,18:54,18:58,直达特快
Z92,3,1004,南京,20:54,NULL,直达特快
G129,1,1012,徐州东,NULL,15:03,高速动车
G129,2,1005,南京南,16:26,16:29,高速动车
G129,3,1010,常州北,17:08,17:10,高速动车
G129,4,1016,苏州北,17:32,17:34,高速动车
G129,5,1001,上海,18:07,NULL,高速动车
K188,1,1001,上海,NULL,18:09,快速
K188,2,1015,苏州,19:32,19:36,快速
K188,3,1009,常州,21:06,21:10,快速
K188,4,1004,南京,23:06,23:13,快速
K188,5,1038,蚌埠,01:58,02:02,快速
K188,6,1011,徐州,03:57,NULL,快速
G7058,1,1001,上海,NULL,18:14,高速动车
G7058,2,1015,苏州,18:52,18:54,高速动车
G7058,3,1009,常州,19:32,19:34,高速动车
G7058,4,1004,南京,20:20,NULL,高速动车
K1332,1,1001,上海,NULL,18:17,快速
K1332,2,1015,苏州,20:10,20:14,快速
K1332,3,1009,常州,21:30,21:34,快速
K1332,4,1004,南京,23:18,23:24,快速
K1332,5,1038,蚌埠,02:08,02:18,快速
K1332,6,1011,徐州,04:03,NULL,快速
G7063,1,1004,南京,NULL,16:14,高速动车
G7063,2,1009,常州,17:03,17:05,高速动车
G7063,3,1001,上海,18:21,NULL,高速动车
Z196,1,1001,上海,NULL,18:24,直达特快
Z196,2,1004,南京,21:00,NULL,直达特快
1230,1,1011,徐州,NULL,10:09,普快
1230,2,1038,蚌埠,11:58,12:01,普快
1230,3,1004,南京,14:06,14:16,普快
1230,4,1009,常州,15:48,15:51,普快
1230,5,1015,苏州,17:08,17:12,普快
1230,6,1001,上海,18:26,NULL,普快
G7290,1,1001,上海,NULL,18:31,高速动车
G7290,2,1016,苏州北,19:06,19:08,高速动车
G7290,3,1010,常州北,19:42,19:44,高速动车
G7290,4,1005,南京南,20:31,20:37,高速动车
G7290,5,1039,蚌埠南,21:25,21:31,高速动车
G7290,6,1012,徐州东,22:16,NULL,高速动车
G7246,1,1031,合肥南,NULL,15:34,高速动车
G7246,2,1005,南京南,16:24,16:28,高速动车
G7246,3,1015,苏州,17:57,17:59,高速动车
G7246,4,1001,上海,18:34,NULL,高速动车
Z216,1,1001,上海,NULL,18:36,直达特快
Z216,2,1015,苏州,19:21,19:24,直达特快
Z216,3,1004,南京,21:13,21:21,直达特快
Z216,4,1011,徐州,00:12,NULL,直达特快
G7021,1,1004,南京,NULL,17:00,高速动车
G7021,2,1009,常州,17:39,17:41,高速动车
G7021,3,1015,苏州,18:12,18:14,高速动车
G7021,4,1001,上海,18:39,NULL,高速动车
G7272,1,1001,上海,NULL,18:42,高速动车
G7272,2,1015,苏州,19:21,19:23,高速动车
G7272,3,1009,常州,19:54,19:56,高速动车
G7272,4,1005,南京南,20:45,20:47,高速动车
G7272,5,1037,芜湖,21:24,21:26,高速动车
G7272,6,1040,铜陵,21:58,22:00,高速动车
G7272,7,1032,安庆,22:41,NULL,高速动车
C3866,1,1004,南京,NULL,14:48,城际动车
C3866,2,1007,南通西,17:07,17:09,城际动车
C3866,3,1001,上海,18:48,NULL,城际动车
G7096,1,1001,上海,NULL,18:53,高速动车
G7096,2,1015,苏州,19:31,NULL,高速动车
Z172,1,1001,上海,NULL,18:54,直达特快
Z172,2,1015,苏州,19:44,20:05,直达特快
Z172,3,1009,常州,20:52,20:55,直达特快
Z172,4,1004,南京,22:06,22:13,直达特快
Z172,5,1038,蚌埠,23:54,23:57,直达特快
Z172,6,1011,徐州,01:15,NULL,直达特快
G7026,1,1001,上海,NULL,19:00,高速动车
G7026,2,1015,苏州,19:26,19:28,高速动车
G7026,3,1009,常州,19:59,20:01,高速动车
G7026,4,1004,南京,20:46,NULL,高速动车
G8271,1,1012,徐州东,NULL,14:42,高速动车
G8271,2,1009,常州,17:44,17:47,高速动车
G8271,3,1015,苏州,18:18,18:26,高速动车
G8271,4,1001,上海,19:07,NULL,高速动车
G7267,1,1036,淮南南,NULL,15:37,高速动车
G7267,2,1030,合肥,16:04,16:12,高速动车
G7267,3,1005,南京南,17:07,17:10,高速动车
G7267,4,1009,常州,18:02,18:04,高速动车
G7267,5,1015,苏州,18:35,18:37,高速动车
G7267,6,1001,上海,19:11,NULL,高速动车
G7260,1,1001,上海,NULL,19:12,高速动车
G7260,2,1015,苏州,19:48,19:50,高速动车
G7260,3,1009,常州,20:21,20:23,高速动车
G7260,4,1005,南京南,21:16,21:20,高速动车
G7260,5,1031,合肥南,22:08,NULL,高速动车
C3894,1,1001,上海,NULL,19:14,城际动车
C3894,2,1007,南通西,20:46,NULL,城际动车
G7242,1,1031,合肥南,NULL,15:55,高速动车
G7242,2,1005,南京南,16:44,16:47,高速动车
G7242,3,1009,常州,17:50,17:52,高速动车
G7242,4,1015,苏州,18:40,18:42,高速动车
G7242,5,1001,上海,19:18,NULL,高速动车
D9481,1,1007,南通西,NULL,17:57,动车组
D9481,2,1001,上海,19:26,NULL,动车组
G7298,1,1012,徐州东,NULL,16:44,高速动车
G7298,2,1039,蚌埠南,17:22,17:24,高速动车
G7298,3,1005,南京南,18:05,18:09,高速动车
G7298,4,1010,常州北,18:42,18:43,高速动车
G7298,5,1001,上海,19:27,NULL,高速动车
G7062,1,1001,上海,NULL,19:29,高速动车
G7062,2,1015,苏州,20:01,20:03,高速动车
