train_no,station_order,station_id,arrival_time,departure_time
K152,4,1004,20:33,20:42
K152,5,1038,00:04,NULL
G7799,1,1015,NULL,16:03
G7799,2,1001,16:35,NULL
G7017,1,1004,NULL,15:00
G7017,2,1009,15:39,15:41
G7017,3,1015,16:12,16:14
G7017,4,1001,16:40,NULL
G8278,1,1001,NULL,16:41
G8278,2,1015,17:13,17:15
G8278,3,1009,17:47,17:49
G8278,4,1012,20:36,NULL
G7222,1,1001,NULL,16:52
G7222,2,1015,17:30,17:32
G7222,3,1009,18:03,18:05
G7222,4,1005,18:52,18:55
G7222,5,1030,19:46,NULL
G7059,1,1004,NULL,15:05
G7059,2,1015,16:19,16:22
G7059,3,1001,16:59,NULL
G7022,1,1001,NULL,17:00
G7022,2,1015,17:25,17:27
G7022,3,1009,17:58,18:00
G7022,4,1004,18:41,NULL
C3810,1,1001,NULL,17:04
C3810,2,1006,18:51,NULL
C3862,1,1004,NULL,13:20
C3862,2,1007,15:46,15:48
C3862,3,1001,17:14,NULL
G8292,1,1001,NULL,17:15
G8292,2,1014,19:31,19:33
G8292,3,1017,21:07,NULL
G7318,1,1045,NULL,13:48
G7318,2,1023,15:43,15:49
G7318,3,1020,16:13,16:15
G7318,4,1003,16:50,16:53
G7318,5,1001,17:19,NULL
G7266,1,1031,NULL,14:44
G7266,2,1005,15:32,15:36
G7266,3,1009,16:21,16:23
G7266,4,1015,16:48,16:50
G7266,5,1001,17:21,NULL
G8264,1,1001,NULL,17:21
G8264,2,1015,18:04,18:06
G8264,3,1009,18:37,18:39
G8264,4,1017,21:17,NULL
G7056,1,1001,NULL,17:26
G7056,2,1015,18:10,18:12
G7056,3,1009,18:49,18:51
G7056,4,1004,19:36,NULL
G7067,1,1015,NULL,16:55
G7067,2,1001,17:32,NULL
G7256,1,1001,NULL,17:33
G7256,2,1010,18:25,18:27
G7256,3,1005,19:00,19:02
G7256,4,1030,19:53,NULL
K518,1,1011,NULL,09:51
K518,2,1038,11:33,11:37
K518,3,1004,13:35,13:41
K518,4,1009,15:01,15:04
K518,5,1015,16:02,16:06
K518,6,1001,17:33,NULL
C3872,1,1001,NULL,17:40
C3872,2,1007,19:03,19:05
C3872,3,1004,21:28,NULL
G7019,1,1004,NULL,16:00
G7019,2,1009,16:39,16:41
G7019,3,1015,17:12,17:14
G7019,4,1001,17:40,NULL
G7292,1,1001,NULL,17:43
G7292,2,1016,18:14,18:19
G7292,3,1010,18:48,18:50
G7292,4,1005,19:23,19:31
G7292,5,1039,20:12,20:14
G7292,6,1012,20:58,NULL
Z99,1,1001,NULL,17:45
Z99,2,1028,20:55,NULL
G7041,1,1004,NULL,15:47
G7041,2,1015,17:06,17:08
G7041,3,1001,17:50,NULL
G7359,1,1001,NULL,17:51
G7359,2,1003,18:20,18:23
G7359,3,1020,18:51,18:53
G7359,4,1022,19:31,NULL
G18,1,1001,NULL,17:55
G18,2,1005,19:06,NULL
T110,1,1001,NULL,17:57
T110,2,1015,18:48,18:52
T110,3,1009,19:44,20:13
T110,4,1004,22:00,22:07
T110,5,1011,01:30,NULL
G7024,1,1001,NULL,18:00
G7024,2,1015,18:25,18:27
G7024,3,1009,18:58,19:00
G7024,4,1004,19:45,NULL
K2188,1,1011,NULL,09:57
K2188,2,1038,11:39,11:43
K2188,3,1004,13:41,13:47
K2188,4,1009,15:07,15:11
K2188,5,1015,16:10,16:14
K2188,6,1001,18:01,NULL
G7284,1,1033,NULL,15:05
G7284,2,1037,15:31,15:33
G7284,3,1005,16:12,16:14
G7284,4,1009,16:58,17:00
G7284,5,1015,17:32,17:34
G7284,6,1001,18:02,NULL
Z92,1,1001,NULL,18:03
Z92,2,1015,18:54,18:58
Z92,3,1004,20:54,NULL
G129,1,1012,NULL,15:03
G129,2,1005,16:26,16:29
G129,3,1010,17:08,17:10
G129,4,1016,17:32,17:34
G129,5,1001,18:07,NULL
K188,1,1001,NULL,18:09
K188,2,1015,19:32,19:36
K188,3,1009,21:06,21:10
K188,4,1004,23:06,23:13
K188,5,1038,01:58,02:02
K188,6,1011,03:57,NULL
G7058,1,1001,NULL,18:14
G7058,2,1015,18:52,18:54
G7058,3,1009,19:32,19:34
G7058,4,1004,20:20,NULL
K1332,1,1001,NULL,18:17
K1332,2,1015,20:10,20:14
K1332,3,1009,21:30,21:34
K1332,4,1004,23:18,23:24
K1332,5,1038,02:08,02:18
K1332,6,1011,04:03,NULL
G7063,1,1004,NULL,16:14
G7063,2,1009,17:03,17:05
G7063,3,1001,18:21,NULL
Z196,1,1001,NULL,18:24
Z196,2,1004,21:00,NULL
1230,1,1011,NULL,10:09
1230,2,1038,11:58,12:01
1230,3,1004,14:06,14:16
1230,4,1009,15:48,15:51
1230,5,1015,17:08,17:12
1230,6,1001,18:26,NULL
G7290,1,1001,NULL,18:31
G7290,2,1016,19:06,19:08
G7290,3,1010,19:42,19:44
G7290,4,1005,20:31,20:37
G7290,5,1039,21:25,21:31
G7290,6,1012,22:16,NULL
G7246,1,1031,NULL,15:34
G7246,2,1005,16:24,16:28
G7246,3,1015,17:57,17:59
G7246,4,1001,18:34,NULL
Z216,1,1001,NULL,18:36
Z216,2,1015,19:21,19:24
Z216,3,1004,21:13,21:21
Z216,4,1011,00:12,NULL
G7021,1,1004,NULL,17:00
G7021,2,1009,17:39,17:41
G7021,3,1015,18:12,18:14
G7021,4,1001,18:39,NULL
G7272,1,1001,NULL,18:42
G7272,2,1015,19:21,19:23
G7272,3,1009,19:54,19:56
G7272,4,1005,20:45,20:47
G7272,5,1037,21:24,21:26
G7272,6,1040,21:58,22:00
G7272,7,1032,22:41,NULL
C3866,1,1004,NULL,14:48
C3866,2,1007,17:07,17:09
C3866,3,1001,18:48,NULL
G7096,1,1001,NULL,18:53
G7096,2,1015,19:31,NULL
Z172,1,1001,NULL,18:54
Z172,2,1015,19:44,20:05
Z172,3,1009,20:52,20:55
Z172,4,1004,22:06,22:13
Z172,5,1038,23:54,23:57
Z172,6,1011,01:15,NULL
G7026,1,1001,NULL,19:00
G7026,2,1015,19:26,19:28
G7026,3,1009,19:59,20:01
G7026,4,1004,20:46,NULL
G8271,1,1012,NULL,14:42
G8271,2,1009,17:44,17:47
G8271,3,1015,18:18,18:26
G8271,4,1001,19:07,NULL
G7267,1,1036,NULL,15:37
G7267,2,1030,16:04,16:12
G7267,3,1005,17:07,17:10
G7267,4,1009,18:02,18:04
G7267,5,1015,18:35,18:37
G7267,6,1001,19:11,NULL
G7260,1,1001,NULL,19:12
G7260,2,1015,19:48,19:50
G7260,3,1009,20:21,20:23
G7260,4,1005,21:16,21:20
G7260,5,1031,22:08,NULL
C3894,1,1001,NULL,19:14
C3894,2,1007,20:46,NULL
G7242,1,1031,NULL,15:55
G7242,2,1005,16:44,16:47
G7242,3,1009,17:50,17:52
G7242,4,1015,18:40,18:42
G7242,5,1001,19:18,NULL
D9481,1,1007,NULL,17:57
D9481,2,1001,19:26,NULL
G7298,1,1012,NULL,16:44
G7298,2,1039,17:22,17:24
G7298,3,1005,18:05,18:09
G7298,4,1010,18:42,18:43
G7298,5,1001,19:27,NULL
G7062,1,1001,NULL,19:29
G7062,2,1015,20:01,20:03
G7062,3,1009,20:45,20:47
G7062,4,1004,21:32,NULL
G7086,1,1032,NULL,15:21
G7086,2,1040,16:02,16:04
G7086,3,1037,16:41,16:43
G7086,4,1005,17:21,17:24
G7086,5,1009,18:21,18:23
G7086,6,1015,18:56,18:58
G7086,7,1001,19:36,NULL
G7226,1,1001,NULL,19:37
G7226,2,1015,20:18,20:20
G7226,3,1009,20:51,20:53
G7226,4,1005,21:45,21:50
G7226,5,1037,22:28,NULL
G7023,1,1004,NULL,18:00
G7023,2,1009,18:39,18:41
G7023,3,1015,19:12,19:14
G7023,4,1001,19:40,NULL
G7288,1,1037,NULL,16:52
G7288,2,1005,17:36,17:39
G7288,3,1009,18:31,18:33
G7288,4,1015,19:04,19:06
G7288,5,1001,19:50,NULL
G7300,1,1001,NULL,19:51
G7300,2,1016,20:26,20:28
G7300,3,1005,21:30,21:35
G7300,4,1039,22:17,22:19
G7300,5,1012,22:56,NULL
K8356,1,1001,NULL,19:54
K8356,2,1015,20:48,20:51
K8356,3,1009,22:01,22:05
K8356,4,1004,23:30,23:36
K8356,5,1038,02:29,02:35
K8356,6,1011,05:00,05:07
K8356,7,1013,06:31,06:34
K8356,8,1017,07:32,07:36
K8356,9,1018,08:04,NULL
G7238,1,1031,NULL,16:59
G7238,2,1005,17:47,17:49
G7238,3,1009,18:50,18:52
G7238,4,1015,19:29,19:32
G7238,5,1001,19:59,NULL
G7028,1,1001,NULL,20:00
G7028,2,1015,20:25,20:27
G7028,3,1009,20:58,21:00
G7028,4,1004,21:45,NULL
G7250,1,1031,NULL,16:54
G7250,2,1005,17:42,17:44
G7250,3,1009,18:44,18:46
G7250,4,1015,19:17,19:19
G7250,5,1001,20:07,NULL
Z164,1,1001,NULL,20:08
Z164,2,1015,20:54,20:58
Z164,3,1004,22:54,23:01
Z164,4,1038,00:34,00:39
Z164,5,1011,02:04,NULL
G7065,1,1004,NULL,18:09
G7065,2,1009,19:01,19:03
G7065,3,1015,19:34,19:37
G7065,4,1001,20:14,NULL
K282,1,1001,NULL,20:14
K282,2,1015,21:21,21:25
K282,3,1009,22:23,22:26
K282,4,1004,00:41,00:49
K282,5,1038,02:47,02:53
K282,6,1011,04:45,NULL
G7066,1,1001,NULL,20:15
G7066,2,1015,20:48,20:50
G7066,3,1009,21:21,21:23
G7066,4,1004,22:08,NULL
1228,1,1001,NULL,20:20
1228,2,1015,21:15,21:19
1228,3,1009,22:17,22:20
1228,4,1004,00:23,00:29
1228,5,1038,02:41,02:47
1228,6,1011,04:39,NULL
D954,1,1031,NULL,17:43
D954,2,1005,18:31,18:37
D954,3,1009,19:26,19:28
D954,4,1015,19:55,19:57
D954,5,1001,20:27,NULL
G7064,1,1001,NULL,20:28
G7064,2,1015,21:02,21:04
G7064,3,1009,21:35,21:37
G7064,4,1005,22:33,NULL
G7286,1,1001,NULL,20:35
G7286,2,1015,21:07,21:09
G7286,3,1009,21:40,21:42
G7286,4,1005,22:27,22:30
G7286,5,1037,23:07,NULL
G7025,1,1004,NULL,19:00
G7025,2,1009,19:39,19:41
G7025,3,1015,20:12,20:14
G7025,4,1001,20:40,NULL
G7070,1,1001,NULL,20:40
G7070,2,1015,21:12,21:14
G7070,3,1009,21:45,21:47
G7070,4,1005,22:40,NULL
G8261,1,1017,NULL,16:45
G8261,2,1009,19:34,19:36
G8261,3,1015,20:07,20:09
G8261,4,1001,20:44,NULL
C3818,1,1001,NULL,20:48
C3818,2,1006,22:22,NULL
D9507,1,1017,NULL,16:20
D9507,2,1009,19:15,19:17
D9507,3,1015,19:49,19:51
D9507,4,1001,20:48,NULL
G7099,1,1004,NULL,18:54
G7099,2,1009,19:49,19:51
G7099,3,1015,20:22,20:24
G7099,4,1001,20:59,NULL
G7030,1,1001,NULL,21:00
G7030,2,1015,21:32,21:34
G7030,3,1009,22:05,22:07
G7030,4,1005,22:59,NULL
G7098,1,1001,NULL,21:05
G7098,2,1015,21:37,21:39
G7098,3,1009,22:10,22:12
G7098,4,1004,22:58,NULL
Z304,1,1001,NULL,21:05
Z304,2,1015,21:50,21:53
Z304,3,1004,23:44,23:50
Z304,4,1038,01:23,01:50
Z304,5,1011,03:09,NULL
G7090,1,1032,NULL,17:11
G7090,2,1040,17:52,17:54
G7090,3,1037,18:25,18:27
G7090,4,1005,19:05,19:07
G7090,5,1009,19:57,19:59
G7090,6,1015,20:32,20:34
G7090,7,1001,21:09,NULL
G7095,1,1015,NULL,20:29
G7095,2,1001,21:13,NULL
G7214,1,1001,NULL,21:19
G7214,2,1015,22:02,NULL
D710,1,1001,NULL,21:23
D710,2,1015,22:08,22:10
D710,3,1004,23:56,NULL
D9488,1,1004,NULL,17:27
D9488,2,1007,19:58,20:00
D9488,3,1001,21:26,NULL
G7254,1,1031,NULL,18:42
G7254,2,1005,19:30,19:34
G7254,3,1009,20:19,20:21
G7254,4,1015,20:53,20:55
G7254,5,1001,21:30,NULL
G7360,1,1022,NULL,20:00
G7360,2,1020,20:29,20:31
G7360,3,1003,21:01,21:03
G7360,4,1001,21:34,NULL
G7027,1,1004,NULL,20:00
G7027,2,1009,20:45,20:47
G7027,3,1015,21:18,21:20
G7027,4,1001,21:49,NULL
G7068,1,1001,NULL,21:50
G7068,2,1015,22:16,22:18
G7068,3,1009,22:49,22:51
G7068,4,1004,23:30,NULL
C3870,1,1004,NULL,17:59
C3870,2,1001,21:51,NULL
G7275,1,1043,NULL,18:24
G7275,2,1036,19:05,19:07
G7275,3,1030,19:34,19:39
G7275,4,1005,20:30,20:34
G7275,5,1016,21:25,21:27
G7275,6,1001,21:55,NULL
G7220,1,1037,NULL,19:16
G7220,2,1005,20:00,20:04
G7220,3,1009,20:50,20:52
G7220,4,1015,21:23,21:25
G7220,5,1001,21:59,NULL
K8482,1,1001,NULL,22:04
K8482,2,1015,22:59,23:02
K8482,3,1009,23:59,00:03
K8482,4,1004,01:29,01:37
K8482,5,1038,03:55,04:02
K8482,6,1042,07:23,NULL
K1048,1,1001,NULL,22:12
K1048,2,1015,23:05,23:09
K1048,3,1009,00:07,00:11
K1048,4,1004,02:09,02:18
K1048,5,1038,04:16,04:22
K1048,6,1042,07:53,NULL
G7210,1,1001,NULL,22:13
G7210,2,1015,22:47,NULL
K1505,1,1042,NULL,12:19
K1505,2,1034,13:41,13:45
K1505,3,1038,15:54,16:15
K1505,4,1004,18:21,18:29
K1505,5,1009,20:08,20:12
K1505,6,1015,21:12,21:15
K1505,7,1001,22:22,NULL
G7212,1,1001,NULL,22:23
G7212,2,1015,22:52,22:54
G7212,3,1009,23:20,NULL
G7069,1,1004,NULL,20:39
G7069,2,1009,21:24,21:26
G7069,3,1015,21:57,21:59
G7069,4,1001,22:33,NULL
K8365,1,1042,NULL,12:55
K8365,2,1034,14:30,14:36
K8365,3,1038,16:31,16:47
K8365,4,1004,18:53,19:08
K8365,5,1009,20:33,20:36
K8365,6,1015,21:30,21:34
K8365,7,1001,22:36,NULL
G15,1,1005,NULL,21:34
G15,2,1001,22:43,NULL
D310,1,1001,NULL,22:44
D310,2,1015,23:28,23:31
D310,3,1009,00:16,00:19
D310,4,1004,01:41,01:49
D310,5,1011,05:12,NULL
G7094,1,1032,NULL,18:48
G7094,2,1040,19:29,19:31
G7094,3,1037,20:08,20:10
G7094,4,1005,20:54,20:57
G7094,5,1009,21:47,21:49
G7094,6,1015,22:20,22:22
G7094,7,1001,22:48,NULL
D306,1,1001,NULL,22:50
D306,2,1015,23:34,23:37
D306,3,1009,00:22,00:25
D306,4,1004,01:47,01:55
D306,5,1011,05:18,NULL
K8427,1,1038,NULL,16:53
K8427,2,1004,18:59,19:14
K8427,3,1015,21:42,21:46
K8427,4,1001,22:53,NULL
G8269,1,1009,NULL,21:41
G8269,2,1015,22:12,22:14
G8269,3,1001,22:57,NULL
G236,1,1012,NULL,20:28
G236,2,1005,21:48,21:51
G236,3,1001,23:10,NULL
K8432,1,1001,NULL,23:18
K8432,2,1015,00:21,00:25
K8432,3,1009,01:24,01:27
K8432,4,1004,02:58,03:06
K8432,5,1038,05:24,05:40
K8432,6,1011,09:22,NULL
G8265,1,1017,NULL,19:40
G8265,2,1009,22:10,22:12
G8265,3,1015,22:44,22:46
G8265,4,1001,23:19,NULL
K8362,1,1001,NULL,23:24
K8362,2,1015,00:27,00:31
K8362,3,1009,01:36,01:45
K8362,4,1004,03:10,03:27
K8362,5,1037,05:09,05:35
K8362,6,1030,07:11,07:33
K8362,7,1042,11:05,NULL
K8366,1,1001,NULL,23:33
K8366,2,1015,00:36,00:40
K8366,3,1004,03:04,03:12
K8366,4,1038,05:12,05:26
K8366,5,1034,06:38,06:41
K8366,6,1042,08:22,NULL
K1506,1,1001,NULL,23:41
K1506,2,1015,00:43,00:47
K1506,3,1009,01:48,01:52
K1506,4,1004,03:26,03:34
K1506,5,1038,05:41,06:09
K1506,6,1034,07:21,07:24
K1506,7,1042,09:37,NULL
K8428,1,1001,NULL,23:49
K8428,2,1015,00:52,00:56
K8428,3,1009,01:58,02:02
K8428,4,1004,03:35,03:46
K8428,5,1038,05:47,NULL
K1372,1,1028,NULL,00:34
K1372,2,1024,02:08,02:12
K1372,3,1002,04:15,NULL
K1805,1,1011,NULL,16:20
K1805,2,1038,19:12,19:20
K1805,3,1004,22:08,22:25
K1805,4,1009,00:56,01:00
K1805,5,1015,02:24,02:29
K1805,6,1002,03:51,04:22
K1805,7,1022,06:29,NULL
K528,1,1027,NULL,23:13
K528,2,1028,00:09,00:15
K528,3,1024,01:59,02:03
K528,4,1002,04:06,04:28
K528,5,1015,05:38,05:42
K528,6,1009,06:41,06:44
K528,7,1004,08:16,NULL
K1511,1,1011,NULL,20:04
K1511,2,1038,22:12,22:28
K1511,3,1004,00:39,00:46
K1511,4,1009,02:06,02:09
K1511,5,1015,03:07,03:11
K1511,6,1002,04:21,04:56
K1511,7,1024,06:58,07:05
K1511,8,1028,08:49,NULL
K335,1,1011,NULL,21:01
K335,2,1038,22:47,22:52
K335,3,1004,00:57,01:04
K335,4,1009,02:24,02:27
K335,5,1015,03:25,03:28
K335,6,1002,04:41,05:02
K335,7,1024,07:11,07:17
K335,8,1021,09:37,NULL
K752,1,1027,NULL,23:38
K752,2,1028,00:34,00:41
K752,3,1024,02:40,02:46
K752,4,1002,05:28,NULL
K80,1,1027,NULL,00:22
K80,2,1028,01:18,01:25
K80,3,1024,03:10,03:17
K80,4,1002,05:35,NULL
K8354,1,1018,NULL,16:25
K8354,2,1017,16:53,16:58
K8354,3,1013,18:07,18:10
K8354,4,1011,19:34,19:46
K8354,5,1038,22:40,22:46
K8354,6,1004,00:51,00:58
K8354,7,1009,02:18,02:21
K8354,8,1015,03:31,03:35
K8354,9,1002,05:22,05:46
K8354,10,1022,08:02,NULL
T135,1,1011,NULL,21:21
T135,2,1038,23:10,23:16
T135,3,1004,01:15,01:21
T135,4,1009,02:39,02:43
T135,5,1015,03:43,03:48
T135,6,1002,05:48,06:16
T135,7,1024,08:16,08:27
T135,8,1021,11:06,NULL
K288,1,1024,NULL,04:05
K288,2,1002,06:27,NULL
D3072,1,1002,NULL,06:27
D3072,2,1003,06:51,07:03
D3072,3,1015,07:38,07:40
D3072,4,1009,08:12,08:14
D3072,5,1005,09:10,09:17
D3072,6,1031,10:16,NULL
K50,1,1011,NULL,21:45
K50,2,1038,23:28,23:33
K50,3,1004,01:31,01:38
K50,4,1009,03:18,03:23
K50,5,1015,04:31,04:36
K50,6,1002,05:58,06:33
K50,7,1022,09:11,NULL
Z245,1,1028,NULL,03:21
Z245,2,1024,04:33,04:39
Z245,3,1002,06:44,NULL
D5401,1,1002,NULL,06:53
D5401,2,1022,08:39,NULL
K1187,1,1027,NULL,01:01
K1187,2,1028,02:00,02:09
K1187,3,1024,04:09,04:15
K1187,4,1002,07:06,NULL
K833,1,1002,NULL,07:07
K833,2,1024,09:32,09:38
K833,3,1028,12:01,12:07
K833,4,1027,12:59,NULL
K1091,1,1011,NULL,18:42
K1091,2,1038,22:06,22:22
K1091,3,1004,00:45,00:52
K1091,4,1009,02:12,02:15
K1091,5,1015,03:49,03:54
K1091,6,1002,06:50,07:21
K1091,7,1022,10:07,10:38
K1091,8,1028,13:16,13:30
K1091,9,1027,14:40,NULL
K751,1,1002,NULL,07:31
K751,2,1024,10:03,10:08
K751,3,1028,12:16,12:22
K751,4,1027,13:14,NULL
K1128,1,1027,NULL,01:22
K1128,2,1028,02:32,02:42
K1128,3,1022,05:15,05:30
K1128,4,1002,07:58,NULL
T212,1,1027,NULL,02:43
T212,2,1028,03:37,03:45
T212,3,1024,05:16,05:22
T212,4,1002,08:18,NULL
D771,1,1002,NULL,08:18
D771,2,1023,09:56,09:59
D771,3,1024,10:14,10:20
D771,4,1028,11:37,11:43
D771,5,1027,12:22,NULL
K512,1,1028,NULL,03:06
K512,2,1024,05:04,05:09
K512,3,1002,08:32,NULL
D3022,1,1002,NULL,08:44
D3022,2,1003,09:04,09:14
D3022,3,1015,09:42,09:44
D3022,4,1009,10:32,10:34
D3022,5,1005,11:43,11:48
D3022,6,1031,12:37,NULL
T170,1,1028,NULL,04:36
T170,2,1024,06:19,06:29
T170,3,1002,08:47,NULL
K1185,1,1002,NULL,08:51
K1185,2,1023,10:46,10:51
K1185,3,1024,11:07,11:13
K1185,4,1028,13:48,13:54
K1185,5,1027,14:47,NULL
D3060,1,1002,NULL,09:05
D3060,2,1003,09:26,09:46
D3060,3,1015,10:35,10:37
D3060,4,1009,11:19,11:21
D3060,5,1005,12:22,12:26
D3060,6,1031,13:14,NULL
D5402,1,1022,NULL,07:28
D5402,2,1002,09:06,NULL
Z258,1,1028,NULL,05:12
Z258,2,1024,06:47,06:51
Z258,3,1002,09:12,NULL
D5403,1,1002,NULL,09:32
D5403,2,1022,11:13,NULL
D3068,1,1002,NULL,09:38
D3068,2,1003,10:01,10:10
D3068,3,1015,10:50,10:52
D3068,4,1009,11:24,11:26
D3068,5,1005,12:27,12:31
D3068,6,1031,13:19,NULL
K470,1,1028,NULL,04:22
K470,2,1024,06:10,06:14
K470,3,1002,09:26,09:52
K470,4,1015,11:26,NULL
D5483,1,1002,NULL,10:13
D5483,2,1023,11:52,11:56
D5483,3,1024,12:11,12:13
D5483,4,1028,13:42,13:48
D5483,5,1027,14:27,NULL
T78,1,1027,NULL,05:15
T78,2,1028,06:04,06:10
T78,3,1024,07:38,07:42
T78,4,1002,10:18,NULL
Z284,1,1011,NULL,02:35
Z284,2,1038,03:54,03:57
Z284,3,1004,05:31,05:37
Z284,4,1009,06:55,07:00
Z284,5,1015,07:58,08:01
Z284,6,1002,09:51,10:20
Z284,7,1022,12:15,NULL
D5404,1,1022,NULL,08:58
D5404,2,1002,10:38,NULL
T169,1,1002,NULL,10:42
T169,2,1024,12:35,12:41
T169,3,1028,14:23,14:31
T169,4,1027,15:18,NULL
D5405,1,1002,NULL,10:59
D5405,2,1022,12:40,NULL
T102,1,1028,NULL,07:15
T102,2,1024,09:00,09:06
T102,3,1002,11:05,NULL
K124,1,1028,NULL,05:22
K124,2,1024,07:16,07:22
K124,3,1002,11:18,NULL
T77,1,1002,NULL,11:25
T77,2,1024,13:25,13:34
T77,3,1028,15:05,NULL
T382,1,1028,NULL,07:22
T382,2,1024,09:07,09:13
T382,3,1002,11:32,NULL
K576,1,1028,NULL,06:28
K576,2,1024,08:19,08:24
K576,3,1002,11:38,NULL
T211,1,1002,NULL,11:41
T211,2,1024,13:47,13:52
T211,3,1028,15:25,15:33
T211,4,1027,16:24,NULL
K1371,1,1002,NULL,11:49
K1371,2,1024,13:59,14:05
K1371,3,1028,15:47,15:54
K1371,4,1027,16:46,NULL
K759,1,1002,NULL,12:01
K759,2,1024,14:33,14:42
K759,3,1028,16:34,16:40
K759,4,1027,17:41,NULL
K760,1,1028,NULL,06:50
K760,2,1024,08:54,09:00
K760,3,1002,12:09,NULL
D5407,1,1002,NULL,12:13
D5407,2,1022,13:56,NULL
K73,1,1027,NULL,05:56
K73,2,1028,06:52,07:00
K73,3,1024,09:15,09:21
K73,4,1002,12:15,NULL
K352,1,1027,NULL,05:28
K352,2,1028,06:28,06:36
K352,3,1024,08:31,08:43
K352,4,1023,08:59,09:07
K352,5,1002,12:34,NULL
K1108,1,1030,NULL,03:32
K1108,2,1037,05:15,05:21
K1108,3,1033,06:18,06:23
K1108,4,1022,09:17,09:45
K1108,5,1002,12:40,NULL
K112,1,1027,NULL,07:25
K112,2,1028,08:29,08:35
K112,3,1024,10:16,10:20
K112,4,1023,10:36,10:41
K112,5,1002,12:46,NULL
D5484,1,1027,NULL,09:07
D5484,2,1028,09:51,09:53
D5484,3,1023,11:23,11:29
D5484,4,1002,13:04,NULL
T101,1,1002,NULL,13:13
T101,2,1024,15:16,15:22
T101,3,1028,17:09,NULL
K808,1,1028,NULL,08:00
K808,2,1024,09:56,10:07
K808,3,1023,10:23,10:32
K808,4,1002,12:58,13:26
K808,5,1015,14:54,NULL
T82,1,1027,NULL,08:43
T82,2,1028,09:32,09:38
T82,3,1024,11:22,11:28
T82,4,1002,13:27,NULL
D5409,1,1002,NULL,13:34
D5409,2,1022,15:14,NULL
K123,1,1002,NULL,13:40
K123,2,1024,16:02,16:10
K123,3,1028,17:52,17:58
K123,4,1027,19:06,NULL
K254,1,1027,NULL,07:13
K254,2,1028,08:17,08:28
K254,3,1024,10:23,10:27
K254,4,1023,10:43,10:48
K254,5,1002,13:47,NULL
D5406,1,1022,NULL,12:25
D5406,2,1002,14:05,NULL
K1107,1,1002,NULL,14:06
K1107,2,1022,16:06,16:28
K1107,3,1033,18:54,18:57
K1107,4,1037,19:50,19:56
K1107,5,1030,21:26,NULL
K575,1,1002,NULL,14:12
K575,2,1024,16:27,16:33
K575,3,1028,18:28,18:39
K575,4,1027,19:34,NULL
K1806,1,1022,NULL,11:34
K1806,2,1002,13:59,14:26
K1806,3,1015,15:33,15:37
K1806,4,1009,16:48,16:51
K1806,5,1004,18:24,18:32
K1806,6,1038,21:27,21:32
K1806,7,1011,23:22,NULL
K71,1,1002,NULL,14:34
K71,2,1024,16:55,17:01
K71,3,1028,18:59,19:05
K71,4,1027,19:57,NULL
D5495,1,1002,NULL,14:45
D5495,2,1022,16:24,16:30
D5495,3,1028,18:04,18:10
D5495,4,1027,18:50,NULL
D5408,1,1022,NULL,13:10
D5408,2,1002,14:52,NULL
K111,1,1002,NULL,15:05
K111,2,1024,17:28,17:36
K111,3,1028,19:35,19:42
K111,4,1027,20:44,NULL
T26,1,1027,NULL,09:40
T26,2,1028,10:32,10:38
T26,3,1024,12:29,12:33
T26,4,1002,15:06,NULL
K1374,1,1027,NULL,09:21
K1374,2,1028,10:17,10:32
K1374,3,1024,12:17,12:23
K1374,4,1023,12:39,12:52
K1374,5,1002,15:12,NULL
K253,1,1002,NULL,15:13
K253,2,1023,17:46,17:55
K253,3,1024,18:11,18:16
K253,4,1028,20:02,20:12
K253,5,1027,21:25,NULL
D5496,1,1027,NULL,11:22
D5496,2,1028,12:05,12:11
D5496,3,1022,13:46,13:55
D5496,4,1002,15:34,NULL
K351,1,1002,NULL,15:36
K351,2,1024,18:34,18:39
K351,3,1028,20:21,20:27
K351,4,1027,21:53,NULL
D5411,1,1002,NULL,15:46
D5411,2,1022,17:25,NULL
D5485,1,1002,NULL,15:57
D5485,2,1023,17:35,17:39
D5485,3,1028,19:13,19:19
D5485,4,1027,20:04,NULL
D5410,1,1022,NULL,14:16
D5410,2,1002,15:59,NULL
T81,1,1002,NULL,16:05
T81,2,1024,18:05,18:10
T81,3,1028,19:54,20:02
T81,4,1027,20:50,NULL
K1512,1,1028,NULL,10:45
K1512,2,1024,12:36,12:44
K1512,3,1002,15:47,16:17
K1512,4,1015,17:40,17:45
K1512,5,1009,18:45,18:50
K1512,6,1004,20:23,20:36
K1512,7,1011,01:45,NULL
D5413,1,1002,NULL,16:28
D5413,2,1022,18:07,NULL
K48,1,1022,NULL,13:37
K48,2,1002,16:14,16:34
K48,3,1015,17:53,17:56
K48,4,1009,18:54,18:57
K48,5,1004,20:39,20:48
K48,6,1038,00:42,00:46
K48,7,1011,02:35,NULL
K1373,1,1002,NULL,16:49
K1373,2,1023,19:01,19:05
K1373,3,1024,19:21,19:29
K1373,4,1028,21:28,21:35
K1373,5,1027,22:27,NULL
T381,1,1002,NULL,16:55
T381,2,1024,18:57,19:03
T381,3,1028,20:38,20:44
T381,4,1027,21:45,NULL
K496,1,1028,NULL,11:44
K496,2,1024,13:53,13:58
K496,3,1023,14:14,14:20
K496,4,1002,16:56,NULL
D5412,1,1022,NULL,15:35
D5412,2,1002,17:14,NULL
